Elephas maximus,http://145.136.242.65:8090/iucn_maps/Elephas_maximus_2019-10-16_14-59-51_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Elephas maximus,Occurrence of Elephas maximus,IUCN (International Union for Conservation of Nature) 2008. Elephas maximus. The IUCN Red List of Threatened Species. Version 2020-1
Eliomys quercinus,http://145.136.242.65:8090/iucn_maps/Eliomys_quercinus_2019-10-16_14-23-14_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Eliomys quercinus,Occurrence of Eliomys quercinus,IUCN (International Union for Conservation of Nature) 2008. Eliomys quercinus. The IUCN Red List of Threatened Species. Version 2020-1
Engraulis encrasicolus,http://145.136.242.65:8090/iucn_maps/Engraulis_encrasicolus_2019-10-16_14-23-21_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Engraulis encrasicolus,Occurrence of Engraulis encrasicolus,International Union for Conservation of Nature 2015. Engraulis encrasicolus. The IUCN Red List of Threatened Species. Version 2020-1
Epinephelus marginatus,http://145.136.242.65:8090/iucn_maps/Epinephelus_marginatus_2019-10-16_14-23-25_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Epinephelus marginatus,Occurrence of Epinephelus marginatus,IUCN Grouper and Wrasse Specialist Group 2018. Epinephelus marginatus. The IUCN Red List of Threatened Species. Version 2020-1
Equus ferus,http://145.136.242.65:8090/iucn_maps/Equus_ferus_2019-10-16_14-23-29_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Equus ferus,Occurrence of Equus ferus,IUCN (International Union for Conservation of Nature) 2015. Equus ferus. The IUCN Red List of Threatened Species. Version 2020-1
Equus hemionus,http://145.136.242.65:8090/iucn_maps/Equus_hemionus_2019-10-16_14-23-33_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Equus hemionus,Occurrence of Equus hemionus,"Kaczensky, P., P. Lkhagvasuren, O. Pereladova, M.-R. Hemami, A. Bouskila. 2015. IUCN Red List assessment of Equus hemionus 2015. Equus hemionus. The IUCN Red List of Threatened Species. Version 2020-1"
Equus zebra,http://145.136.242.65:8090/iucn_maps/Equus_zebra_2019-10-16_14-23-37_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Equus zebra,Occurrence of Equus zebra,UCN 2019. Equus zebra. The IUCN Red List of Threatened Species. Version 2020-1
Eretmochelys imbricata,http://145.136.242.65:8090/iucn_maps/Eretmochelys_imbricata_2019-10-16_14-23-42_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Eretmochelys imbricata,Occurrence of Eretmochelys imbricata,IUCN 2014. Eretmochelys imbricata. The IUCN Red List of Threatened Species. Version 2020-1
Erinaceus europaeus,http://145.136.242.65:8090/iucn_maps/Erinaceus_europaeus_2019-10-16_14-23-46_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Erinaceus europaeus,Occurrence of Erinaceus europaeus,IUCN (International Union for Conservation of Nature) 2008. Erinaceus europaeus. The IUCN Red List of Threatened Species. Version 2020-1
Erithacus rubecula,http://145.136.242.65:8090/iucn_maps/Erithacus_rubecula_2019-10-16_14-23-50_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Erithacus rubecula,Occurrence of Erithacus rubecula,BirdLife International and Handbook of the Birds of the World (2018) 2018. Erithacus rubecula. The IUCN Red List of Threatened Species. Version 2020-1
Eudocimus ruber,http://145.136.242.65:8090/iucn_maps/Eudocimus_ruber_2019-10-16_14-24-05_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Eudocimus ruber,Occurrence of Eudocimus ruber,BirdLife International and Handbook of the Birds of the World (2016) 2006. Eudocimus ruber. The IUCN Red List of Threatened Species. Version 2020-1
Eudorcas thomsonii,http://145.136.242.65:8090/iucn_maps/Eudorcas_thomsonii_2019-10-16_14-24-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Eudorcas thomsonii,Occurrence of Eudorcas thomsonii,IUCN (International Union for Conservation of Nature) 2008. Eudorcas thomsonii. The IUCN Red List of Threatened Species. Version 2020-1
Eudromia elegans,http://145.136.242.65:8090/iucn_maps/Eudromia_elegans_2019-10-16_14-24-17_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Eudromia elegans,Occurrence of Eudromia elegans,BirdLife International and Handbook of the Birds of the World (2016) 2006. Eudromia elegans. The IUCN Red List of Threatened Species. Version 2020-1
Exocoetus volitans,http://145.136.242.65:8090/iucn_maps/Exocoetus_volitans_2019-10-16_14-24-25_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Exocoetus volitans,Occurrence of Exocoetus volitans,International Union for Conservation of Nature 2015. Exocoetus volitans. The IUCN Red List of Threatened Species. Version 2020-1
Fagus sylvatica,http://145.136.242.65:8090/iucn_maps/Fagus_sylvatica_2019-10-16_14-24-30_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Fagus sylvatica,Occurrence of Fagus sylvatica,BGCI 2018. Fagus sylvatica. The IUCN Red List of Threatened Species. Version 2020-1
Falco biarmicus,http://145.136.242.65:8090/iucn_maps/Falco_biarmicus_2019-10-16_14-24-35_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Falco biarmicus,Occurrence of Falco biarmicus,BirdLife International and Handbook of the Birds of the World (2016) 2014. Falco biarmicus. The IUCN Red List of Threatened Species. Version 2020-1
Falco peregrinus,http://145.136.242.65:8090/iucn_maps/Falco_peregrinus_2019-10-16_14-24-39_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Falco peregrinus,Occurrence of Falco peregrinus,BirdLife International and Handbook of the Birds of the World (2019) 2019. Falco peregrinus. The IUCN Red List of Threatened Species. Version 2020-1
Falco vespertinus,http://145.136.242.65:8090/iucn_maps/Falco_vespertinus_2019-10-16_14-24-57_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Falco vespertinus,Occurrence of Falco vespertinus,BirdLife International and Handbook of the Birds of the World (2018) 2018. Falco vespertinus. The IUCN Red List of Threatened Species. Version 2020-1
Favia favus,http://145.136.242.65:8090/iucn_maps/Favia_favus_2019-10-16_14-22-34_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Favia favus,Occurrence of Favia favus,IUCN (International Union for Conservation of Nature) 2009. Favia favus. The IUCN Red List of Threatened Species. Version 2020-1
Fregata minor,http://145.136.242.65:8090/iucn_maps/Fregata_minor_2019-10-16_15-00-59_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Fregata minor,Occurrence of Fregata minor,BirdLife International and Handbook of the Birds of the World (2016) 2016. Fregata minor. The IUCN Red List of Threatened Species. Version 2020-1
Fringilla coelebs,http://145.136.242.65:8090/iucn_maps/Fringilla_coelebs_2019-10-16_14-25-08_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Fringilla coelebs,Occurrence of Fringilla coelebs,BirdLife International and Handbook of the Birds of the World (2019) 2019. Fringilla coelebs. The IUCN Red List of Threatened Species. Version 2020-1
Fulica atra,http://145.136.242.65:8090/iucn_maps/Fulica_atra_2019-10-16_14-25-12_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Fulica atra,Occurrence of Fulica atra,BirdLife International and Handbook of the Birds of the World (2019) 2019. Fulica atra. The IUCN Red List of Threatened Species. Version 2020-1
Galago senegalensis,http://145.136.242.65:8090/iucn_maps/Galago_senegalensis_2019-10-16_14-25-31_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Galago senegalensis,Occurrence of Galago senegalensis,IUCN (International Union for Conservation of Nature) 2019. Galago senegalensis. The IUCN Red List of Threatened Species. Version 2020-1
Galbula galbula,http://145.136.242.65:8090/iucn_maps/Galbula_galbula_2019-10-16_14-25-36_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Galbula galbula,Occurrence of Galbula galbula,BirdLife International and Handbook of the Birds of the World (2016) 2002. Galbula galbula. The IUCN Red List of Threatened Species. Version 2020-1
Galemys pyrenaicus,http://145.136.242.65:8090/iucn_maps/Galemys_pyrenaicus_2019-10-16_14-25-41_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Galemys pyrenaicus,Occurrence of Galemys pyrenaicus,IUCN (International Union for Conservation of Nature) 2008. Galemys pyrenaicus. The IUCN Red List of Threatened Species. Version 2020-1
Gallinago gallinago,http://145.136.242.65:8090/iucn_maps/Gallinago_gallinago_2019-10-16_14-25-45_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gallinago gallinago,Occurrence of Gallinago gallinago,BirdLife International and Handbook of the Birds of the World (2019) 2019. Gallinago gallinago. The IUCN Red List of Threatened Species. Version 2020-1
Gazella leptoceros,http://145.136.242.65:8090/iucn_maps/Gazella_leptoceros_2019-10-16_14-26-30_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gazella leptoceros,Occurrence of Gazella leptoceros,IUCN (International Union for Conservation of Nature) 2016. Gazella leptoceros. The IUCN Red List of Threatened Species. Version 2020-1
Gekko gecko,http://145.136.242.65:8090/iucn_maps/Gekko_gecko_2019-10-16_14-26-34_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gekko gecko,Occurrence of Gekko gecko,IUCN SSC Snake & Lizard Red List Authority 2019. Gekko gecko. The IUCN Red List of Threatened Species. Version 2020-1
Gempylus serpens,http://145.136.242.65:8090/iucn_maps/Gempylus_serpens_2019-10-16_14-26-38_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gempylus serpens,Occurrence of Gempylus serpens,International Union for Conservation of Nature 2015. Gempylus serpens. The IUCN Red List of Threatened Species. Version 2020-1
Geococcyx californianus,http://145.136.242.65:8090/iucn_maps/Geococcyx_californianus_2019-10-16_14-26-42_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Geococcyx californianus,Occurrence of Geococcyx californianus,BirdLife International and Handbook of the Birds of the World (2016) 2006. Geococcyx californianus. The IUCN Red List of Threatened Species. Version 2020-1
Geronticus calvus,http://145.136.242.65:8090/iucn_maps/Geronticus_calvus_2019-10-16_14-26-46_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Geronticus calvus,Occurrence of Geronticus calvus,BirdLife International and Handbook of the Birds of the World (2016) 1998. Geronticus calvus. The IUCN Red List of Threatened Species. Version 2020-1
Gobiusculus flavescens,http://145.136.242.65:8090/iucn_maps/Gobiusculus_flavescens_2019-10-16_14-27-01_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gobiusculus flavescens,Occurrence of Gobiusculus flavescens,International Union for Conservation of Nature (IUCN) 2015. Gobiusculus flavescens. The IUCN Red List of Threatened Species. Version 2020-1
Gomphosus caeruleus,http://145.136.242.65:8090/iucn_maps/Gomphosus_caeruleus_2019-10-16_14-27-05_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gomphosus caeruleus,Occurrence of Gomphosus caeruleus,International Union for Conservation of Nature (IUCN) 2009. Gomphosus caeruleus. The IUCN Red List of Threatened Species. Version 2020-1
Gorilla gorilla,http://145.136.242.65:8090/iucn_maps/Gorilla_gorilla_2019-10-16_14-27-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gorilla gorilla,Occurrence of Gorilla gorilla,UNEP-WCMC and IUCN (International Union for Conservation of Nature) 2016. Gorilla gorilla. The IUCN Red List of Threatened Species. Version 2020-1
Goura scheepmakeri,http://145.136.242.65:8090/iucn_maps/Goura_scheepmakeri_2019-10-16_14-27-19_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Goura scheepmakeri,Occurrence of Goura scheepmakeri,BirdLife International and Handbook of the Birds of the World (2016) 2013. Goura scheepmakeri. The IUCN Red List of Threatened Species. Version 2020-1
Grus japonensis,http://145.136.242.65:8090/iucn_maps/Grus_japonensis_2019-10-16_14-27-24_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Grus japonensis,Occurrence of Grus japonensis,BirdLife International and Handbook of the Birds of the World (2016) 2011. Grus japonensis. The IUCN Red List of Threatened Species. Version 2020-1
Gyps bengalensis,http://145.136.242.65:8090/iucn_maps/Gyps_bengalensis_2019-10-16_14-27-33_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gyps bengalensis,Occurrence of Gyps bengalensis,BirdLife International and Handbook of the Birds of the World (2017) 2017. Gyps bengalensis. The IUCN Red List of Threatened Species. Version 2020-1
Gyps fulvus,http://145.136.242.65:8090/iucn_maps/Gyps_fulvus_2019-10-16_14-27-37_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Gyps fulvus,Occurrence of Gyps fulvus,BirdLife International and Handbook of the Birds of the World (2017) 2017. Gyps fulvus. The IUCN Red List of Threatened Species. Version 2020-1
Halcyon malimbica,http://145.136.242.65:8090/iucn_maps/Halcyon_malimbica_2019-10-16_14-27-46_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Halcyon malimbica,Occurrence of Halcyon malimbica,BirdLife International and Handbook of the Birds of the World (2016) 2014. Halcyon malimbica. The IUCN Red List of Threatened Species. Version 2020-1
Halomitra pileus,http://145.136.242.65:8090/iucn_maps/Halomitra_pileus_2019-10-16_14-27-58_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Halomitra pileus,Occurrence of Halomitra pileus,IUCN (International Union for Conservation of Nature) 2009. Halomitra pileus. The IUCN Red List of Threatened Species. Version 2020-1
Haplochromis macrognathus,http://145.136.242.65:8090/iucn_maps/Haplochromis_macrognathus_2019-10-16_14-28-02_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Haplochromis macrognathus,Occurrence of Haplochromis macrognathus,IUCN (International Union for Conservation of Nature) 2010. Haplochromis macrognathus. The IUCN Red List of Threatened Species. Version 2020-1
Haplochromis nyererei,http://145.136.242.65:8090/iucn_maps/Haplochromis_nyererei_2019-10-16_14-28-06_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Haplochromis nyererei,Occurrence of Haplochromis nyererei,IUCN (International Union for Conservation of Nature) 2010. Haplochromis nyererei. The IUCN Red List of Threatened Species. Version 2020-1
Heliopora coerulea,http://145.136.242.65:8090/iucn_maps/Heliopora_coerulea_2019-10-16_14-28-15_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Heliopora coerulea,Occurrence of Heliopora coerulea,IUCN (International Union for Conservation of Nature) 2009. Heliopora coerulea. The IUCN Red List of Threatened Species. Version 2020-1
Helix pomatia,http://145.136.242.65:8090/iucn_maps/Helix_pomatia_2019-10-16_14-28-19_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Helix pomatia,Occurrence of Helix pomatia,IUCN 2011. Helix pomatia. The IUCN Red List of Threatened Species. Version 2020-1
Helogale parvula,http://145.136.242.65:8090/iucn_maps/Helogale_parvula_2019-10-16_14-28-24_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Helogale parvula,Occurrence of Helogale parvula,IUCN (International Union for Conservation of Nature) 2008. Helogale parvula. The IUCN Red List of Threatened Species. Version 2020-1
Hemicentetes semispinosus,http://145.136.242.65:8090/iucn_maps/Hemicentetes_semispinosus_2019-10-16_14-28-28_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hemicentetes semispinosus,Occurrence of Hemicentetes semispinosus,IUCN (International Union for Conservation of Nature) 2008. Hemicentetes semispinosus. The IUCN Red List of Threatened Species. Version 2020-1
Hemiechinus auritus,http://145.136.242.65:8090/iucn_maps/Hemiechinus_auritus_2019-10-16_14-28-32_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hemiechinus auritus,Occurrence of Hemiechinus auritus,IUCN (International Union for Conservation of Nature) 2008. Hemiechinus auritus. The IUCN Red List of Threatened Species. Version 2020-1
Hemiprocne comata,http://145.136.242.65:8090/iucn_maps/Hemiprocne_comata_2019-10-16_14-28-38_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hemiprocne comata,Occurrence of Hemiprocne comata,BirdLife International and Handbook of the Birds of the World (2016) 2010. Hemiprocne comata. The IUCN Red List of Threatened Species. Version 2020-1
Hemitragus jemlahicus,http://145.136.242.65:8090/iucn_maps/Hemitragus_jemlahicus_2019-10-16_14-28-44_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hemitragus jemlahicus,Occurrence of Hemitragus jemlahicus,IUCN (International Union for Conservation of Nature) 2008. Hemitragus jemlahicus. The IUCN Red List of Threatened Species. Version 2020-1
Heterocephalus glaber,http://145.136.242.65:8090/iucn_maps/Heterocephalus_glaber_2019-10-16_14-28-49_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Heterocephalus glaber,Occurrence of Heterocephalus glaber,IUCN (International Union for Conservation of Nature) 2008. Heterocephalus glaber. The IUCN Red List of Threatened Species. Version 2020-1
Heterodontus francisci,http://145.136.242.65:8090/iucn_maps/Heterodontus_francisci_2019-10-16_14-28-52_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Heterodontus francisci,Occurrence of Heterodontus francisci,International Union for Conservation of Nature 2009. Heterodontus francisci. The IUCN Red List of Threatened Species. Version 2020-1
Hippopotamus amphibius,http://145.136.242.65:8090/iucn_maps/Hippopotamus_amphibius_2019-10-16_14-29-02_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hippopotamus amphibius,Occurrence of Hippopotamus amphibius,IUCN (International Union for Conservation of Nature) 2017. Hippopotamus amphibius. The IUCN Red List of Threatened Species. Version 2020-1
Hirundo rustica,http://145.136.242.65:8090/iucn_maps/Hirundo_rustica_2019-10-16_14-29-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hirundo rustica,Occurrence of Hirundo rustica,BirdLife International and Handbook of the Birds of the World (2019) 2019. Hirundo rustica. The IUCN Red List of Threatened Species. Version 2020-1
Homarus americanus,http://145.136.242.65:8090/iucn_maps/Homarus_americanus_2019-10-16_14-29-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Homarus americanus,Occurrence of Homarus americanus,"Red List Index (Sampled Approach), Zoological Society London 2011. Homarus americanus. The IUCN Red List of Threatened Species. Version 2020-1"
Hyaena hyaena,http://145.136.242.65:8090/iucn_maps/Hyaena_hyaena_2019-10-16_14-29-20_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hyaena hyaena,Occurrence of Hyaena hyaena,IUCN (International Union for Conservation of Nature) 2015. Hyaena hyaena. The IUCN Red List of Threatened Species. Version 2020-1
Hydrochoerus hydrochaeris,http://145.136.242.65:8090/iucn_maps/Hydrochoerus_hydrochaeris_2019-10-16_14-29-24_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hydrochoerus hydrochaeris,Occurrence of Hydrochoerus hydrochaeris,IUCN SSC Small Mammal Specialist Group 2016. Hydrochoerus hydrochaeris. The IUCN Red List of Threatened Species. Version 2020-1
Hylobates lar,http://145.136.242.65:8090/iucn_maps/Hylobates_lar_2019-10-16_14-29-28_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hylobates lar,Occurrence of Hylobates lar,IUCN (International Union for Conservation of Nature) 2008. Hylobates lar. The IUCN Red List of Threatened Species. Version 2020-1
Hylobates moloch,http://145.136.242.65:8090/iucn_maps/Hylobates_moloch_2019-10-16_14-29-33_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hylobates moloch,Occurrence of Hylobates moloch,IUCN (International Union for Conservation of Nature) 2008. Hylobates moloch. The IUCN Red List of Threatened Species. Version 2020-1
Hylobates muelleri,http://145.136.242.65:8090/iucn_maps/Hylobates_muelleri_2019-10-16_14-29-36_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hylobates muelleri,Occurrence of Hylobates muelleri,IUCN (International Union for Conservation of Nature) 2008. Hylobates muelleri. The IUCN Red List of Threatened Species. Version 2020-1
Hylopetes sagitta,http://145.136.242.65:8090/iucn_maps/Hylopetes_sagitta_2019-10-16_14-29-41_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hylopetes sagitta,Occurrence of Hylopetes sagitta,IUCN SSC Small Mammal Specialist Group 2018. Hylopetes sagitta. The IUCN Red List of Threatened Species. Version 2020-1
Hypsiboas rosenbergi,http://145.136.242.65:8090/iucn_maps/Hypsiboas_rosenbergi_2019-10-16_14-29-49_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hypsiboas rosenbergi,Occurrence of Hypsiboas rosenbergi,IUCN (International Union for Conservation of Nature) & Conservation International. 2019. Boana rosenbergi. The IUCN Red List of Threatened Species. Version 2020-1
Hystrix cristata,http://145.136.242.65:8090/iucn_maps/Hystrix_cristata_2019-10-16_14-29-53_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Hystrix cristata,Occurrence of Hystrix cristata,IUCN (International Union for Conservation of Nature) 2014. Hystrix cristata. The IUCN Red List of Threatened Species. Version 2020-1
Icterus icterus,http://145.136.242.65:8090/iucn_maps/Icterus_icterus_2019-10-16_14-30-00_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Icterus icterus,Occurrence of Icterus icterus,BirdLife International and Handbook of the Birds of the World (2018) 2017. Icterus icterus. The IUCN Red List of Threatened Species. Version 2020-1
Jabiru mycteria,http://145.136.242.65:8090/iucn_maps/Jabiru_mycteria_2019-10-16_14-30-11_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Jabiru mycteria,Occurrence of Jabiru mycteria,BirdLife International and Handbook of the Birds of the World (2016) 2013. Jabiru mycteria. The IUCN Red List of Threatened Species. Version 2020-1
Jacana jacana,http://145.136.242.65:8090/iucn_maps/Jacana_jacana_2019-10-16_14-30-15_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Jacana jacana,Occurrence of Jacana jacana,BirdLife International and Handbook of the Birds of the World (2016) 2002. Jacana jacana. The IUCN Red List of Threatened Species. Version 2020-1
Jaculus orientalis,http://145.136.242.65:8090/iucn_maps/Jaculus_orientalis_2019-10-16_14-30-22_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Jaculus orientalis,Occurrence of Jaculus orientalis,IUCN (International Union for Conservation of Nature) 2008. Jaculus orientalis. The IUCN Red List of Threatened Species. Version 2020-1
Juglans nigra,http://145.136.242.65:8090/iucn_maps/Juglans_nigra_2019-10-16_14-30-26_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Juglans nigra,Occurrence of Juglans nigra,BGCI 2018. Juglans nigra. The IUCN Red List of Threatened Species. Version 2020-1
Kalanchoe daigremontiana,http://145.136.242.65:8090/iucn_maps/Kalanchoe_daigremontiana_2019-10-16_14-30-38_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Kalanchoe daigremontiana,Occurrence of Kalanchoe daigremontiana,MBG 2016. Kalanchoe daigremontiana. The IUCN Red List of Threatened Species. Version 2020-1
Kobus ellipsiprymnus,http://145.136.242.65:8090/iucn_maps/Kobus_ellipsiprymnus_2019-10-16_14-30-44_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Kobus ellipsiprymnus,Occurrence of Kobus ellipsiprymnus,IUCN (International Union for Conservation of Nature) 2008. Kobus ellipsiprymnus. The IUCN Red List of Threatened Species. Version 2020-1
Lacerta viridis,http://145.136.242.65:8090/iucn_maps/Lacerta_viridis_2019-10-16_14-30-53_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lacerta viridis,Occurrence of Lacerta viridis,IUCN (International Union for Conservation of Nature) 2008. Lacerta viridis. The IUCN Red List of Threatened Species. Version 2020-1
Lagostomus maximus,http://145.136.242.65:8090/iucn_maps/Lagostomus_maximus_2019-10-16_14-31-09_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lagostomus maximus,Occurrence of Lagostomus maximus,IUCN SSC Small Mammal Specialist Group 2016. Lagostomus maximus. The IUCN Red List of Threatened Species. Version 2020-1
Lagothrix lagothricha,http://145.136.242.65:8090/iucn_maps/Lagothrix_lagothricha_2019-10-16_14-31-13_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lagothrix lagothricha,Occurrence of Lagothrix lagothricha,IUCN (International Union for Conservation of Nature) 2008. Lagothrix lagothricha. The IUCN Red List of Threatened Species. Version 2020-1
Lampris guttatus,http://145.136.242.65:8090/iucn_maps/Lampris_guttatus_2019-10-16_14-31-25_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lampris guttatus,Occurrence of Lampris guttatus,International Union for the Conservation of Nature 2015. Lampris guttatus. The IUCN Red List of Threatened Species. Version 2020-1
Lamprotornis chalcurus,http://145.136.242.65:8090/iucn_maps/Lamprotornis_chalcurus_2019-10-16_14-31-29_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lamprotornis chalcurus,Occurrence of Lamprotornis chalcurus,BirdLife International and Handbook of the Birds of the World (2016) 2010. Lamprotornis chalcurus. The IUCN Red List of Threatened Species. Version 2020-1
Lamprotornis superbus,http://145.136.242.65:8090/iucn_maps/Lamprotornis_superbus_2019-10-16_14-31-34_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lamprotornis superbus,Occurrence of Lamprotornis superbus,BirdLife International and Handbook of the Birds of the World (2016) 2007. Lamprotornis superbus. The IUCN Red List of Threatened Species. Version 2020-1
Larix decidua,http://145.136.242.65:8090/iucn_maps/Larix_decidua_2019-10-16_14-31-38_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Larix decidua,Occurrence of Larix decidua,European Red List 2016. Larix decidua. The IUCN Red List of Threatened Species. Version 2020-1
Larosterna inca,http://145.136.242.65:8090/iucn_maps/Larosterna_inca_2019-10-16_14-31-42_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Larosterna inca,Occurrence of Larosterna inca,BirdLife International and Handbook of the Birds of the World (2016) 2007. Larosterna inca. The IUCN Red List of Threatened Species. Version 2020-1
Larus argentatus,http://145.136.242.65:8090/iucn_maps/Larus_argentatus_2019-10-16_14-31-46_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Larus argentatus,Occurrence of Larus argentatus,BirdLife International and Handbook of the Birds of the World (2016) 2014. Larus argentatus. The IUCN Red List of Threatened Species. Version 2020-1
Larus canus,http://145.136.242.65:8090/iucn_maps/Larus_canus_2019-10-16_14-31-51_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Larus canus,Occurrence of Larus canus,BirdLife International and Handbook of the Birds of the World (2019) 2019. Larus canus. The IUCN Red List of Threatened Species. Version 2020-1
Larus ridibundus,http://145.136.242.65:8090/iucn_maps/Larus_ridibundus_2019-10-16_13-46-49_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Larus ridibundus,Occurrence of Larus ridibundus,BirdLife International and Handbook of the Birds of the World (2016) 2013. Larus ridibundus. The IUCN Red List of Threatened Species. Version 2020-1
Lemniscomys barbarus,http://145.136.242.65:8090/iucn_maps/Lemniscomys_barbarus_2019-10-16_14-32-10_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lemniscomys barbarus,Occurrence of Lemniscomys barbarus,IUCN (International Union for Conservation of Nature) 2008. Lemniscomys barbarus. The IUCN Red List of Threatened Species. Version 2020-1
Lemur catta,http://145.136.242.65:8090/iucn_maps/Lemur_catta_2019-10-16_14-32-14_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Lemur catta,Occurrence of Lemur catta,IUCN (International Union for Conservation of Nature) 2014. Lemur catta. The IUCN Red List of Threatened Species. Version 2020-1
Leontopithecus rosalia,http://145.136.242.65:8090/iucn_maps/Leontopithecus_rosalia_2019-10-16_14-32-18_print--trimmed--(2020-07-09--13:57:05).jpg,Verspreiding van Leontopithecus rosalia,Occurrence of Leontopithecus rosalia,IUCN (International Union for Conservation of Nature) 2008. Leontopithecus rosalia. The IUCN Red List of Threatened Species. Version 2020-1
